# F_QM_lin,F_QM_quad
-5.639733307896084569e-03 -3.258110007349837578e-04 4.293100449948805686e-02 -5.732367577941488435e-03 -2.471731653193032230e-04 4.306145837427610701e-02
1.579339612135048643e-02 -4.439751957725465714e-02 -1.944456466208391993e-02 1.616649940173986444e-02 -4.419314863828649464e-02 -1.963474338472659397e-02
-1.008690779032481166e-02 4.626633515396284466e-03 -3.215243470710671403e-03 -1.025708496329591490e-02 4.349918687161835607e-03 -3.449084737059848749e-03
-1.134713558462713268e-02 7.265590264643226326e-03 1.812078292837476096e-02 -1.131068980286897840e-02 7.254610423016671916e-03 1.814576694097880250e-02
1.242804614984953371e-02 9.574104150732841087e-03 -9.472086990820291486e-03 1.240906970463884207e-02 9.561810131644810085e-03 -9.459348712172577223e-03
-2.569470887538588544e-04 4.406597264520001334e-03 -1.019037296586915858e-02 -4.006369701314849152e-04 4.411233091610844426e-03 -1.037004516713690982e-02
2.934760633090810478e-03 7.634583516425694216e-03 -1.438814350910279025e-02 2.994578677282810908e-03 7.512085644372890059e-03 -1.444350383386083791e-02
2.193443110439861898e-03 7.458868386146705332e-03 -3.594920097532705583e-04 2.336598687288415910e-03 7.391273370134232579e-03 -3.015941277959566236e-04
