1.0,1.2314972025915871,-195.60501188779602,-196.96778635854795,-196.8365090903876,-196.70391499988978,-196.69288123716785
1.0,1.2061120295815295,-195.59782822508484,-196.93480670727087,-196.80394025466637,-196.67069220827483,-196.66044802173832
2.0,1.180067918109762,-195.59658009615035,-196.90694843690233,-196.7766480142601,-196.643571937484,-196.6311945107447
3.0,1.2045924851982135,-195.5922808714422,-196.9266074126648,-196.79687335664042,-196.6649362506973,-196.64802198471418
4.0,1.2289579409624154,-195.59128260388792,-196.94924552499492,-196.82024054485032,-196.6894575263717,-196.66776667730983
5.0,1.219772092569774,-195.59235032446452,-196.94030099300755,-196.8121224170343,-196.68183477491107,-196.6573913968856
6.0,1.2171445824007026,-195.5812786335161,-196.92571906064296,-196.79842321591678,-196.6678728596802,-196.64331007290644
7.0,1.2243213382614357,-195.580761165796,-196.93160985082434,-196.80508250405742,-196.67373095495222,-196.65061559636695
8.0,1.2619325732203566,-195.5691045583649,-196.95726588389232,-196.83103713158525,-196.69885518284704,-196.6771615642572
9.0,1.2692475013245694,-195.57101955744474,-196.96658878453613,-196.8402670587693,-196.70766781766096,-196.6861110504649
10.0,1.2570023238327868,-195.56133915002343,-196.94514442392645,-196.8183414738562,-196.68574769440454,-196.6627703567179
11.0,1.2372246187917058,-195.5542273851708,-196.91897798208262,-196.79145200396252,-196.65895738564328,-196.63619176602788
12.0,1.2336963006052373,-195.562721240129,-196.92489139761673,-196.79641754073424,-196.66393126134759,-196.6416145403493
13.0,1.2457239846360117,-195.56466842093027,-196.9401288715012,-196.8103924055663,-196.6776706902395,-196.6555541383376
14.0,1.2569263928499157,-195.55542339907024,-196.94365290759782,-196.81234979192016,-196.6789092396089,-196.65767225281735
15.0,1.2491333175176191,-195.55696764057396,-196.93932212313825,-196.80610095809158,-196.67106499834767,-196.65227815094556
16.0,1.2591944390713998,-195.55217516954457,-196.94666844876974,-196.81136960861596,-196.67381999888948,-196.65857523587522
17.0,1.2832362494334613,-195.55145189290914,-196.9721116128933,-196.8346881423426,-196.69408496923683,-196.68294413914788
18.0,1.2962324348579166,-195.54431128728186,-196.97993002213633,-196.84054372213978,-196.6969938798954,-196.68999092999815
19.0,1.279197033877645,-195.54059190070498,-196.96111491606587,-196.81978893458262,-196.6742513133261,-196.67137764446977
20.0,1.2629050409090508,-195.53983849052244,-196.94575878704183,-196.8027435314315,-196.6578247590321,-196.65550215211954
21.0,1.2812450713375563,-195.53249935260723,-196.95768884117393,-196.8137444239448,-196.66990927107054,-196.66729530013197
22.0,1.3031377949160294,-195.52158799860635,-196.96891628876332,-196.8247257935224,-196.68121579493166,-196.67918737169072
23.0,1.2940051399159702,-195.52142220995714,-196.95898432259435,-196.81542734987312,-196.6740034585148,-196.6683196997837
24.0,1.2811296814547533,-195.52276917683423,-196.94591702732953,-196.803898858289,-196.6648672135446,-196.65452157678436
25.0,1.2925127434784447,-195.5204657434801,-196.95285975862228,-196.81297848695854,-196.67578919312905,-196.66193806152845
26.0,1.309976041657543,-195.527644068382,-196.97494031065295,-196.83762011003952,-196.70141746443198,-196.68619389016928
27.0,1.31874771369913,-195.52037030256983,-196.97362617944125,-196.83911801626897,-196.7036130865548,-196.68846340772836
28.0,1.2851729095533488,-195.52380583930224,-196.9408257182331,-196.8089787488556,-196.67397040585595,-196.65962581905788
29.0,1.2699249361993632,-195.52280496382141,-196.92225801241193,-196.7927299000208,-196.65843241657848,-196.64433478631253
30.0,1.2785956300210364,-195.52330634338742,-196.929751809458,-196.80190197340846,-196.66840095299256,-196.65338511640724
31.0,1.2802414389495698,-195.51918580982877,-196.92624064211958,-196.79942724877833,-196.66673846006194,-196.6492751652977
32.0,1.2777148381035237,-195.5055623926703,-196.9096624967613,-196.78327723077382,-196.6511420908932,-196.63057890502193
33.0,1.2726485092824902,-195.50501274347386,-196.90409109977875,-196.77766125275633,-196.64564744416785,-196.62289505811006
34.0,1.2807900897374687,-195.49901843308027,-196.90671999808217,-196.77980852281775,-196.64748191376486,-196.62430838855886
35.0,1.283715849411522,-195.50047255870192,-196.91198838631635,-196.78418840811344,-196.65105713640432,-196.62841232256196
36.0,1.2978577078483466,-195.4938573222765,-196.92098328835053,-196.79171503012486,-196.65705524346754,-196.63628522122775
37.0,1.2883912524047303,-195.5010636474561,-196.9206040399287,-196.78945489986083,-196.6526877451683,-196.63485660074835
38.0,1.2901850620621724,-195.4983391742175,-196.92168513295854,-196.78852423627967,-196.64954187898724,-196.6351861075816
39.0,1.2844291889279829,-195.4996224315839,-196.91911299481743,-196.7840516205119,-196.64327772139825,-196.63244447934193
40.0,1.272375529270964,-195.49283518393003,-196.90207085325648,-196.765210713201,-196.6232938435047,-196.61547001717662
41.0,1.2550234062532062,-195.49691702343023,-196.8903736466246,-196.75194042968343,-196.60943862473607,-196.60374479403663
42.0,1.2668860592774474,-195.50438128773357,-196.91097481680117,-196.77126734701102,-196.6285323637139,-196.62403735051544
43.0,1.2931290392137083,-195.50519635819128,-196.9386866394746,-196.798325397405,-196.655627043852,-196.6511953736475
44.0,1.2917114079990863,-195.51348051555155,-196.94547821118098,-196.80519192355064,-196.66304499751874,-196.657135525302
45.0,1.2944619647350541,-195.507888624012,-196.9419040707013,-196.80235058874706,-196.66131994193398,-196.65248472580498
46.0,1.292761143331607,-195.51091769060687,-196.94189611056413,-196.80367883393848,-196.66396770270995,-196.65120307078115
47.0,1.303851981197397,-195.5100975436094,-196.95020950831477,-196.8139495248068,-196.67535054182463,-196.65790478959005
48.0,1.3092196694042917,-195.51759414190934,-196.96049936593272,-196.82681381131363,-196.68923483309658,-196.66692261620392
49.0,1.3088322906415526,-195.4993747665558,-196.93876800581648,-196.80820705719736,-196.67182855674233,-196.64573586079172
50.0,1.274807949488082,-195.49659686633404,-196.89881989592712,-196.77140481582214,-196.636479937232,-196.61080202375788
51.0,1.2776567320466041,-195.49380796117254,-196.89585533411935,-196.77146469321914,-196.63827943289093,-196.6123174721057
52.0,1.2889807911007094,-195.50967923280461,-196.9203696587302,-196.7986600239053,-196.66727221261874,-196.64032237172816
53.0,1.288006458521884,-195.51420569148542,-196.92190790472176,-196.8022121500073,-196.67232349395834,-196.64370444363155
54.0,1.2770063316844613,-195.50543953171172,-196.90090697715317,-196.7824458633962,-196.65354530621545,-196.6229659208524
55.0,1.2781428883940478,-195.50128578118424,-196.89715201057163,-196.7794286695783,-196.65103367754574,-196.61800967248075
56.0,1.2908673864940652,-195.5065333391129,-196.91484281902748,-196.79740072560696,-196.66877335684188,-196.63375261096726
57.0,1.2945807513436631,-195.50901366986886,-196.92121126582316,-196.80359442121252,-196.67401450622035,-196.6389940680332
58.0,1.2732795995567336,-195.51214909164807,-196.90349974814882,-196.7854286912048,-196.65432348325476,-196.62079025499241
59.0,1.2576272493999645,-195.50179902649703,-196.8781444815918,-196.759426275897,-196.62645234533443,-196.59560870276184
60.0,1.2494816201039187,-195.51172441715434,-196.88062694085238,-196.76120603725826,-196.62668539492876,-196.60012514093455
61.0,1.2757827771919399,-195.50814473477604,-196.9044171972127,-196.783927511968,-196.64827118496802,-196.6264104409671
62.0,1.287662292737866,-195.48917742412385,-196.89855099762104,-196.77683971686173,-196.6408766885129,-196.62214599480234
63.0,1.2706189498933311,-195.47529166513573,-196.86893899866095,-196.74591061502906,-196.61009812933523,-196.59257504477893
64.0,1.2685096124489585,-195.48408540372452,-196.87699464324265,-196.75259501617347,-196.61703540674864,-196.59917283573554
65.0,1.3129539280624805,-195.49037264952761,-196.92908542355372,-196.8033265775901,-196.66784567152635,-196.64905875234714
66.0,1.340108300247765,-195.490931028525,-196.95790654091164,-196.8310393287728,-196.69526123397668,-196.67551678288197
67.0,1.30715534394544,-195.49483532100572,-196.9294865559931,-196.80199066495118,-196.66534324937112,-196.6451248359378
68.0,1.2654949775737019,-195.49476096604823,-196.88777635906314,-196.76025594362193,-196.6224415348193,-196.60221023320634
69.0,1.2794847698580751,-195.4938221695116,-196.90019847367853,-196.77330693936966,-196.63442842648476,-196.61460722861239
70.0,1.3275675824845559,-195.49326264673002,-196.9463372314277,-196.82083022921458,-196.68177416892334,-196.6624055481667
71.0,1.3409813966750028,-195.48405642458297,-196.94859497243817,-196.82503782125798,-196.68703834373866,-196.66724635817764
72.0,1.3012739601290375,-195.4804317934233,-196.90276244851435,-196.78170575355233,-196.64610868029393,-196.6242779742673
73.0,1.2869082371840248,-195.48405856982197,-196.88975534215672,-196.770966807006,-196.63805417269631,-196.61325216767986
