1.0,1.306186816792344,-195.38494478744818,-196.80788244214042,-196.69113160424052,-196.58029878021233,-196.55642452104811
1.0,1.3005122947045997,-195.38877027600196,-196.80554067480654,-196.68928257070655,-196.57738281192113,-196.5558540417958
2.0,1.2762759003098192,-195.38823695708146,-196.7801469805186,-196.6645128573913,-196.5500913326247,-196.5314711396497
3.0,1.2843446716865752,-195.38474050486147,-196.78404645002,-196.66908517654804,-196.55128666794639,-196.53575541062082
4.0,1.314819258566053,-195.38945604209806,-196.81854335732402,-196.7042753006641,-196.58261421415563,-196.5701648445666
5.0,1.334709204011348,-195.39395834121672,-196.84234480553425,-196.72866754522806,-196.6037037940508,-196.59250993119576
6.0,1.3351254371130232,-195.37967377467808,-196.8277734151951,-196.7147992117911,-196.58791858451207,-196.57513917287667
7.0,1.3024879668254972,-195.37152647559074,-196.78632290307218,-196.67401444241625,-196.54614299206992,-196.53005197439794
8.0,1.300500504224598,-195.3608671592208,-196.77307197319055,-196.6613676634454,-196.53298151783048,-196.51344751859398
9.0,1.3133542884128742,-195.36624425505923,-196.79088489041646,-196.6795985434721,-196.55080562369758,-196.5287862716507
10.0,1.3055803728800268,-195.36466819926798,-196.78144655186927,-196.670248572148,-196.54102937850706,-196.51767322052532
11.0,1.281577378626244,-195.35660171634905,-196.74986140221523,-196.6381790949753,-196.50829601437835,-196.48484877633751
12.0,1.2874480658273675,-195.3475620659012,-196.74751487508766,-196.63501013172856,-196.5042730159761,-196.48157785526072
13.0,1.2968724076237237,-195.36762736540732,-196.77793283169314,-196.66449977303103,-196.53281741576808,-196.51039501077258
14.0,1.3191017448009292,-195.37147571070756,-196.80505426151427,-196.69057745550847,-196.55826121251724,-196.5346371076523
15.0,1.3100536193763088,-195.36982581241136,-196.79541647294977,-196.67987943178767,-196.54735249302348,-196.52092833814004
16.0,1.291160817424772,-195.35254587881454,-196.760266278132,-196.64370669623932,-196.5114524615198,-196.48108007253444
17.0,1.2780695242591005,-195.3575172050532,-196.75326878920163,-196.6355867293123,-196.5038098837951,-196.4694492399214
18.0,1.2968602625617547,-195.36038290805953,-196.77600825143213,-196.65724317062129,-196.5261053377836,-196.48964062745034
19.0,1.2948109925430653,-195.36082728850357,-196.77530180095158,-196.65563828104663,-196.52531320816485,-196.48957197754183
20.0,1.2669121888308443,-195.36120316404177,-196.74860439445644,-196.6281153528726,-196.49839992971374,-196.4658653042747
21.0,1.2619762265120311,-195.36200813444626,-196.7449050091828,-196.62398436095827,-196.4950979529409,-196.4663927392029
22.0,1.2856528264108413,-195.36861399449907,-196.77495345732746,-196.65426682090992,-196.52647486807075,-196.50099019082842
23.0,1.3154703895474396,-195.3716043636661,-196.80675931209265,-196.68707475321355,-196.56028581501124,-196.53718776000767
24.0,1.3347204991025579,-195.36451463970633,-196.81717766908486,-196.6992351388089,-196.57312131342786,-196.55152849380596
25.0,1.3179525564567065,-195.36552308129845,-196.79893366047213,-196.68347563775515,-196.55760221519975,-196.53638411166827
26.0,1.30994928089706,-195.35643164880136,-196.7794208179043,-196.66638092969842,-196.54039500502844,-196.51800546954158
27.0,1.3166708183862268,-195.361452014387,-196.78928456398728,-196.67812283277323,-196.55208067070328,-196.52728695048955
28.0,1.3376425007382766,-195.3549395470162,-196.80229869686616,-196.69258204775446,-196.56661653530347,-196.54017468630553
29.0,1.315324995878756,-195.36422477095007,-196.78816829804896,-196.67954976682884,-196.5535804554049,-196.52795854289752
30.0,1.3034900650095047,-195.35734416576554,-196.76884476408478,-196.66083423077504,-196.53477056857324,-196.51185679613212
31.0,1.3155244633719017,-195.34984341859217,-196.7730676513274,-196.66536788196407,-196.53915519454534,-196.51933394594582
32.0,1.3358217337593845,-195.35354520648562,-196.79710939585485,-196.689366940245,-196.56330728662343,-196.54551301642394
33.0,1.3490009007969936,-195.3583819243796,-196.81575989289746,-196.70738282517658,-196.58177394897848,-196.56453174523494
34.0,1.3439531637851012,-195.3545671928814,-196.8081665722059,-196.6985203566665,-196.5736077997688,-196.55519875591267
35.0,1.3131396736270604,-195.36027474754422,-196.78528081092395,-196.6734144211713,-196.54890477814672,-196.528799861938
36.0,1.3184575514267889,-195.35606457895398,-196.78985501724515,-196.67452213038075,-196.54993505792396,-196.5284191307365
37.0,1.3293035496148085,-195.35945900035364,-196.80827081454746,-196.68876254996846,-196.56408991162786,-196.54103853105494
38.0,1.3074449207368497,-195.36397381175314,-196.79581555084513,-196.67141873249,-196.54657801897514,-196.52203333705955
39.0,1.2839251304881998,-195.35448866285776,-196.76757922845394,-196.63841379334596,-196.51344540972852,-196.4879190306645
40.0,1.267407910777219,-195.36282914284087,-196.763830764285,-196.6302370536181,-196.50497979405674,-196.47996304518563
41.0,1.2922676101709842,-195.3563610775509,-196.78544956439129,-196.6486286877219,-196.52324110687073,-196.4998236821075
42.0,1.3177241013239787,-195.35515848024764,-196.81201889516632,-196.67288258157163,-196.54743648529262,-196.52600637313122
43.0,1.3268419908100717,-195.34696557338503,-196.81442166068288,-196.6738075641951,-196.54858413961188,-196.52852958507336
