1.0,1.2783486335285195,-195.54956962281466,-196.9590473932483,-196.82791825634317,-196.69526223929836,-196.68408111403457
1.0,1.2526350105143245,-195.53808225768122,-196.92029384013773,-196.79071726819555,-196.65436559218813,-196.64741738975502
2.0,1.203883547320963,-195.54727428287865,-196.87870626952804,-196.75115783019962,-196.61402409556914,-196.6043610272049
3.0,1.2046012878270107,-195.5474526470182,-196.877430401567,-196.7520539348452,-196.6165465946312,-196.59910671475248
4.0,1.232097150414884,-195.5481816353673,-196.9034586187599,-196.7802787857822,-196.64683033506859,-196.62161638698032
5.0,1.2390027690429497,-195.555146433717,-196.9150486348053,-196.79414920275994,-196.66268470374789,-196.6318223673543
6.0,1.2188929258547758,-195.55902870978406,-196.89667004083222,-196.77792163563885,-196.64772156287134,-196.6141724895942
7.0,1.211900056283982,-195.55482145591043,-196.8835719113648,-196.7667215121944,-196.6369376960527,-196.6034961462799
8.0,1.2554564345507613,-195.5418236384137,-196.9125636402669,-196.79728007296444,-196.66717645426297,-196.63555718874642
9.0,1.2849471785119373,-195.54033765925206,-196.93932741925352,-196.825284837764,-196.6946537649939,-196.66524142515942
10.0,1.2580842318213281,-195.54333766376152,-196.91469046606727,-196.80142189558285,-196.67029934381696,-196.64275334945097
11.0,1.2253131972597708,-195.53176476087037,-196.86998935591555,-196.75707795813014,-196.62548809643374,-196.5988380703348
12.0,1.2228455453780356,-195.53554070083624,-196.87114414393332,-196.7583862462143,-196.62634958386593,-196.60001984999087
13.0,1.2650942543353059,-195.52454164154543,-196.90240599325216,-196.78963589588074,-196.65708433741804,-196.6302505969333
14.0,1.2724355063411599,-195.52838516046228,-196.9138854540512,-196.80082066680345,-196.66780219320802,-196.64071222801604
15.0,1.2627277027677015,-195.52372360440157,-196.89972752459275,-196.78645130716927,-196.65341722426993,-196.62695735361277
16.0,1.2547563491748388,-195.5197930460518,-196.8879620774096,-196.77454939522664,-196.64140008180968,-196.61705341467845
17.0,1.270889805029614,-195.5333506864532,-196.91780582739682,-196.8042404914828,-196.67075286795068,-196.6497335893447
18.0,1.2993390378924443,-195.5438466990215,-196.95686932681133,-196.84318573691394,-196.70941839573504,-196.6922051825654
19.0,1.2830564443609307,-195.54500565915257,-196.94185634344154,-196.8280621035135,-196.69461625001955,-196.67997884461266
20.0,1.233023569709585,-195.54406012742496,-196.8907560999513,-196.77708369713454,-196.6440646675331,-196.63147552686797
21.0,1.2206688467197426,-195.54462036064533,-196.87858782050796,-196.76528920736507,-196.63197728858188,-196.62195024359494
22.0,1.2425694602739559,-195.54745286497655,-196.90269222546698,-196.7900223252505,-196.65667720576073,-196.6470212336937
23.0,1.2451700969867678,-195.554690814341,-196.91121588497515,-196.79986091132776,-196.66779337485627,-196.65403045613448
24.0,1.2391670705231184,-195.5513980924152,-196.90060621394457,-196.79056516293832,-196.65966986207144,-196.6413865926878
25.0,1.23898016683491,-195.5445818070759,-196.89229561858758,-196.78356197391082,-196.6534234976067,-196.63222146422908
26.0,1.257164559319249,-195.5452351430628,-196.909816495009,-196.80239970238205,-196.67286254080966,-196.65066549466354
27.0,1.3006225515148235,-195.55125295346997,-196.95819618066642,-196.8518755049848,-196.72304246969856,-196.70148875498083
28.0,1.3056565308762622,-195.55597635045194,-196.96711479902706,-196.8616328813282,-196.73376056380914,-196.71384076667607
29.0,1.259770080221894,-195.5531436231129,-196.91809155876473,-196.8129137033348,-196.68623327045168,-196.66787257449823
30.0,1.2334070711904368,-195.55204692389967,-196.89075490748863,-196.7854539950901,-196.65986631298694,-196.64222073372508
31.0,1.2598519137131687,-195.5492803738205,-196.9149916210556,-196.80913228753366,-196.68406102317437,-196.66698195688406
32.0,1.2954606645463378,-195.53774931324634,-196.9401473123487,-196.83320997779268,-196.7078722748623,-196.69087403186995
33.0,1.2976048506245637,-195.52705035377227,-196.9331495736298,-196.82465520439683,-196.69857758312895,-196.68040870054642
34.0,1.272861917824926,-195.526631307064,-196.9100032466741,-196.79949322488892,-196.67240757868024,-196.65202091734707
35.0,1.2738826690963045,-195.52290504224212,-196.90968895452767,-196.79678771133842,-196.66847081734392,-196.6457481508374
36.0,1.3293682155499496,-195.52177185376965,-196.96684238344506,-196.8511400693196,-196.72153343324365,-196.6979687465295
37.0,1.3662296538341159,-195.52965793420037,-197.01484185982997,-196.8958875880345,-196.76506358708616,-196.74270609122067
38.0,1.330038981871714,-195.5237427755568,-196.97569437413415,-196.85378175742852,-196.7221603901879,-196.70259567508324
39.0,1.265158277027165,-195.53342309038695,-196.92336307859978,-196.7985813674141,-196.66621841526444,-196.65077324609325
40.0,1.2845916380761366,-195.53448321124364,-196.9463913821362,-196.81907484931978,-196.68557787218856,-196.6749347007833
41.0,1.3197701765170264,-195.54245377993547,-196.99133975976915,-196.8622239564525,-196.72755245863655,-196.72178181696606
